ts,ticker,model,n,errors,error_rate,ttft_p50,ttft_p95,ttft_p99,total_p50,total_p95,total_p99,tok_per_sec,provider,date,hour_utc,ttft_tail_ratio
2026-07-03T00:17:25.282455+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,169.6,317.5,317.5,305.0,470.2,470.2,189.2,groq,2026-07-03,0,1.872
2026-07-03T00:17:40.245777+00:00,GMNI,gemini-2.5-flash,6,4,0.6667,2301.4,2949.6,2949.6,2301.4,2949.6,2949.6,4.2,google,2026-07-03,0,1.282
2026-07-03T00:18:43.672930+00:00,CBRS,gpt-oss-120b,8,2,0.25,165.6,352.0,352.0,187.8,366.4,366.4,522.9,cerebras,2026-07-03,0,2.126
2026-07-03T00:18:45.479024+00:00,OPRT,deepseek/deepseek-chat-v3-0324:free,6,6,1.0,,,,,,,,openrouter,2026-07-03,0,
2026-07-03T04:54:28.621250+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,208.2,215.2,215.2,382.0,407.0,407.0,128.8,groq,2026-07-03,4,1.034
2026-07-03T04:54:32.825234+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,124.4,208.5,208.5,263.2,453.3,453.3,174.2,groq,2026-07-03,4,1.676
2026-07-03T04:54:37.369421+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,241.9,322.6,322.6,315.2,395.1,395.1,242.5,groq,2026-07-03,4,1.334
2026-07-03T04:54:41.278052+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,165.8,313.1,313.1,280.1,447.7,447.7,205.5,groq,2026-07-03,4,1.888
2026-07-03T04:54:55.045564+00:00,GMNI,gemini-2.5-flash,6,4,0.6667,1792.4,1938.9,1938.9,1792.4,1938.9,1938.9,5.6,google,2026-07-03,4,1.082
2026-07-03T04:55:58.207999+00:00,CBRS,gpt-oss-120b,8,2,0.25,147.7,285.4,285.4,170.7,302.3,302.3,468.7,cerebras,2026-07-03,4,1.932
2026-07-03T04:56:00.058774+00:00,OPRT,deepseek/deepseek-chat-v3-0324:free,6,6,1.0,,,,,,,,openrouter,2026-07-03,4,
2026-07-03T08:20:01.456407+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,194.0,569.0,569.0,374.3,684.8,684.8,111.1,groq,2026-07-03,8,2.933
2026-07-03T08:20:05.631897+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,178.3,288.5,288.5,276.7,410.9,410.9,168.5,groq,2026-07-03,8,1.618
2026-07-03T08:20:11.422979+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,278.7,1031.5,1031.5,358.8,1053.3,1053.3,183.5,groq,2026-07-03,8,3.701
2026-07-03T08:20:16.430854+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,139.5,297.5,297.5,284.4,1286.2,1286.2,129.9,groq,2026-07-03,8,2.133
2026-07-03T08:21:19.547153+00:00,CBRS,gpt-oss-120b,8,2,0.25,163.5,230.9,230.9,190.4,236.3,236.3,451.6,cerebras,2026-07-03,8,1.412
2026-07-03T08:21:38.060076+00:00,OPRT,google/gemma-4-31b-it:free,6,5,0.8333,539.8,539.8,539.8,1547.7,1547.7,1547.7,26.5,openrouter,2026-07-03,8,1.0
2026-07-03T08:24:40.521007+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,226.0,238.5,238.5,401.7,435.4,435.4,123.2,groq,2026-07-03,8,1.055
2026-07-03T08:24:45.079304+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,218.3,414.0,414.0,304.9,488.4,488.4,156.4,groq,2026-07-03,8,1.896
2026-07-03T08:24:49.270753+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,181.6,235.4,235.4,250.2,297.8,297.8,306.8,groq,2026-07-03,8,1.296
2026-07-03T08:24:52.638938+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,73.5,78.9,78.9,192.6,205.4,205.4,324.0,groq,2026-07-03,8,1.073
2026-07-03T08:25:56.214209+00:00,CBRS,gpt-oss-120b,8,2,0.25,200.8,330.6,330.6,218.2,358.3,358.3,431.6,cerebras,2026-07-03,8,1.646
2026-07-03T08:26:13.865755+00:00,OPRT,google/gemma-4-31b-it:free,6,1,0.1667,1103.1,2366.8,2366.8,1774.6,2472.6,2472.6,19.0,openrouter,2026-07-03,8,2.146
2026-07-03T11:40:39.738855+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,264.8,548.0,548.0,398.9,883.5,883.5,96.5,groq,2026-07-03,11,2.069
2026-07-03T11:40:43.374850+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,63.4,361.7,361.7,181.2,477.1,477.1,226.4,groq,2026-07-03,11,5.705
2026-07-03T11:40:50.039153+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,364.5,795.5,795.5,477.4,802.7,802.7,182.8,groq,2026-07-03,11,2.182
2026-07-03T11:41:52.903092+00:00,CBRS,gpt-oss-120b,8,2,0.25,122.9,253.5,253.5,148.9,265.7,265.7,517.3,cerebras,2026-07-03,11,2.063
2026-07-03T14:29:22.571262+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,307.4,361.5,361.5,473.5,537.3,537.3,95.7,groq,2026-07-03,14,1.176
2026-07-03T14:29:27.421856+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,135.3,600.1,600.1,252.0,743.9,743.9,151.0,groq,2026-07-03,14,4.435
2026-07-03T14:29:32.796160+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,289.6,475.1,475.1,363.5,540.2,540.2,198.9,groq,2026-07-03,14,1.641
2026-07-03T14:29:37.763301+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,184.6,803.1,803.1,353.4,928.1,928.1,134.4,groq,2026-07-03,14,4.35
2026-07-03T14:30:41.911197+00:00,CBRS,gpt-oss-120b,8,2,0.25,223.0,375.1,375.1,251.5,401.7,401.7,296.9,cerebras,2026-07-03,14,1.682
2026-07-03T16:43:41.952585+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,227.0,264.5,264.5,362.0,437.0,437.0,129.6,groq,2026-07-03,16,1.165
2026-07-03T16:43:45.778969+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,111.7,223.6,223.6,209.6,319.6,319.6,198.9,groq,2026-07-03,16,2.002
2026-07-03T16:43:50.003404+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,194.5,316.5,316.5,259.6,400.4,400.4,266.9,groq,2026-07-03,16,1.627
2026-07-03T16:43:53.133048+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,74.4,85.0,85.0,193.6,219.1,219.1,324.9,groq,2026-07-03,16,1.142
2026-07-03T16:44:56.795317+00:00,CBRS,gpt-oss-120b,8,2,0.25,176.5,403.9,403.9,188.8,420.2,420.2,307.8,cerebras,2026-07-03,16,2.288
2026-07-03T16:45:15.494633+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,881.0,1407.3,1407.3,1495.5,2927.0,2927.0,17.0,openrouter,2026-07-03,16,1.597
2026-07-03T18:23:09.428706+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,121.0,227.6,227.6,304.1,376.9,376.9,145.8,groq,2026-07-03,18,1.881
2026-07-03T18:23:13.590941+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,117.3,261.0,261.0,232.8,369.4,369.4,194.0,groq,2026-07-03,18,2.225
2026-07-03T18:23:17.698917+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,161.6,343.8,343.8,235.4,421.0,421.0,309.0,groq,2026-07-03,18,2.127
2026-07-03T18:23:20.800644+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,72.9,79.7,79.7,191.7,211.9,211.9,333.6,groq,2026-07-03,18,1.093
2026-07-03T18:24:23.941009+00:00,CBRS,gpt-oss-120b,8,2,0.25,152.3,209.3,209.3,169.3,219.5,219.5,466.1,cerebras,2026-07-03,18,1.374
2026-07-03T20:21:31.183365+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,247.3,352.3,352.3,412.2,671.8,671.8,102.7,groq,2026-07-03,20,1.425
2026-07-03T20:21:34.535530+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,50.8,100.4,100.4,159.9,222.7,222.7,315.8,groq,2026-07-03,20,1.976
2026-07-03T20:21:40.216720+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,321.7,478.5,478.5,406.4,937.3,937.3,172.5,groq,2026-07-03,20,1.487
2026-07-03T20:21:44.107334+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,238.1,242.1,242.1,331.5,362.1,362.1,199.3,groq,2026-07-03,20,1.017
2026-07-03T20:22:47.339446+00:00,CBRS,gpt-oss-120b,8,2,0.25,137.2,254.3,254.3,163.9,308.3,308.3,429.4,cerebras,2026-07-03,20,1.853
2026-07-03T20:23:04.852196+00:00,OPRT,google/gemma-4-31b-it:free,6,3,0.5,836.9,2879.8,2879.8,1569.7,3524.6,3524.6,16.3,openrouter,2026-07-03,20,3.441
2026-07-03T22:14:21.832451+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,223.3,246.4,246.4,396.6,610.6,610.6,112.4,groq,2026-07-03,22,1.103
2026-07-03T22:14:26.211240+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,123.6,301.8,301.8,237.2,411.4,411.4,182.3,groq,2026-07-03,22,2.442
2026-07-03T22:14:32.021734+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,349.1,427.4,427.4,424.4,523.6,523.6,225.8,groq,2026-07-03,22,1.224
2026-07-03T22:14:35.305333+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,73.5,82.6,82.6,174.0,215.7,215.7,339.1,groq,2026-07-03,22,1.124
2026-07-03T22:15:39.015749+00:00,CBRS,gpt-oss-120b,8,2,0.25,201.8,307.7,307.7,212.8,331.0,331.0,452.9,cerebras,2026-07-03,22,1.525
2026-07-04T00:15:52.844309+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,300.0,636.9,636.9,478.6,855.1,855.1,86.0,groq,2026-07-04,0,2.123
2026-07-04T00:15:57.617897+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,290.6,441.3,441.3,381.1,502.3,502.3,135.6,groq,2026-07-04,0,1.519
2026-07-04T00:16:03.932783+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,295.6,1321.1,1321.1,333.8,1326.4,1326.4,155.8,groq,2026-07-04,0,4.469
2026-07-04T00:16:07.907134+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,182.0,294.7,294.7,308.9,418.4,418.4,194.2,groq,2026-07-04,0,1.619
2026-07-04T00:16:21.299917+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1657.5,1778.7,1778.7,1657.5,1778.7,1778.7,5.5,google,2026-07-04,0,1.073
2026-07-04T00:17:24.720877+00:00,CBRS,gpt-oss-120b,8,2,0.25,205.7,257.2,257.2,235.5,280.4,280.4,475.8,cerebras,2026-07-04,0,1.25
2026-07-04T00:17:42.585991+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-07-04,0,
2026-07-04T04:48:25.627637+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,224.3,1208.4,1208.4,368.5,1368.1,1368.1,91.3,groq,2026-07-04,4,5.387
2026-07-04T04:48:30.550740+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,220.3,594.6,594.6,312.2,673.1,673.1,133.4,groq,2026-07-04,4,2.699
2026-07-04T04:48:34.783856+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,178.3,300.4,300.4,253.5,378.3,378.3,291.6,groq,2026-07-04,4,1.685
2026-07-04T04:48:38.096186+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,72.7,233.5,233.5,175.3,346.3,346.3,303.9,groq,2026-07-04,4,3.212
2026-07-04T04:49:41.330467+00:00,CBRS,gpt-oss-120b,8,2,0.25,172.5,205.8,205.8,201.1,228.7,228.7,433.1,cerebras,2026-07-04,4,1.193
2026-07-04T04:50:10.215652+00:00,OPRT,google/gemma-4-31b-it:free,6,3,0.5,1398.9,2858.5,2858.5,2507.9,3907.8,3907.8,14.6,openrouter,2026-07-04,4,2.043
2026-07-04T08:02:59.594596+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,204.0,570.8,570.8,528.6,975.9,975.9,81.1,groq,2026-07-04,8,2.798
2026-07-04T08:03:03.495939+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,99.0,348.2,348.2,194.2,524.1,524.1,181.1,groq,2026-07-04,8,3.517
2026-07-04T08:03:10.511644+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,317.2,1151.1,1151.1,473.3,1316.3,1316.3,117.3,groq,2026-07-04,8,3.629
2026-07-04T08:03:14.455758+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,163.3,235.8,235.8,287.2,381.9,381.9,199.6,groq,2026-07-04,8,1.444
2026-07-04T08:04:18.504524+00:00,CBRS,gpt-oss-120b,8,3,0.375,318.3,899.8,899.8,337.8,927.6,927.6,223.3,cerebras,2026-07-04,8,2.827
2026-07-04T08:04:39.812811+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,1606.9,5405.9,5405.9,2318.1,5968.5,5968.5,9.4,openrouter,2026-07-04,8,3.364
2026-07-04T10:22:59.344041+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,67.0,554.1,554.1,237.7,1028.5,1028.5,133.2,groq,2026-07-04,10,8.27
2026-07-04T10:23:03.031115+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,72.1,113.5,113.5,181.7,239.7,239.7,252.7,groq,2026-07-04,10,1.574
2026-07-04T10:23:10.983960+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,366.4,1598.1,1598.1,392.0,1660.4,1660.4,118.5,groq,2026-07-04,10,4.362
2026-07-04T10:23:15.615421+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,245.2,305.6,305.6,358.8,437.3,437.3,173.1,groq,2026-07-04,10,1.246
2026-07-04T10:24:19.464859+00:00,CBRS,gpt-oss-120b,8,2,0.25,214.7,391.3,391.3,217.9,409.1,409.1,375.4,cerebras,2026-07-04,10,1.823
2026-07-04T12:15:14.214158+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,276.8,1008.2,1008.2,494.7,1148.3,1148.3,77.3,groq,2026-07-04,12,3.642
2026-07-04T12:15:19.208667+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,162.8,358.7,358.7,266.5,487.7,487.7,164.7,groq,2026-07-04,12,2.203
2026-07-04T12:15:24.737350+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,211.0,399.6,399.6,281.8,473.4,473.4,257.1,groq,2026-07-04,12,1.894
2026-07-04T12:15:29.962131+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,153.5,515.8,515.8,265.6,1196.6,1196.6,142.9,groq,2026-07-04,12,3.36
2026-07-04T12:15:43.653787+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1624.8,1740.5,1740.5,1624.8,1740.5,1740.5,5.8,google,2026-07-04,12,1.071
2026-07-04T12:16:50.611822+00:00,CBRS,gpt-oss-120b,8,2,0.25,164.3,2719.0,2719.0,185.7,2748.8,2748.8,125.8,cerebras,2026-07-04,12,16.549
2026-07-04T12:17:06.834624+00:00,OPRT,google/gemma-4-31b-it:free,6,1,0.1667,944.5,3203.1,3203.1,1609.5,3836.1,3836.1,18.1,openrouter,2026-07-04,12,3.391
2026-07-04T14:44:03.847680+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,101.6,335.5,335.5,269.5,487.0,487.0,152.2,groq,2026-07-04,14,3.302
2026-07-04T14:44:07.505609+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,95.0,176.7,176.7,195.4,290.3,290.3,211.6,groq,2026-07-04,14,1.86
2026-07-04T14:44:15.115722+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,397.5,604.4,604.4,464.1,1303.8,1303.8,126.6,groq,2026-07-04,14,1.521
2026-07-04T14:44:19.438770+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,279.3,357.5,357.5,375.8,466.1,466.1,173.1,groq,2026-07-04,14,1.28
2026-07-04T14:45:24.657764+00:00,CBRS,gpt-oss-120b,8,3,0.375,294.7,1099.5,1099.5,310.3,1127.5,1127.5,167.8,cerebras,2026-07-04,14,3.731
2026-07-04T16:14:50.871430+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,355.9,739.7,739.7,488.1,966.7,966.7,80.0,groq,2026-07-04,16,2.078
2026-07-04T16:15:25.805690+00:00,L8B,llama-3.1-8b-instant,8,1,0.125,167.2,511.9,511.9,276.8,797.6,797.6,140.2,groq,2026-07-04,16,3.062
2026-07-04T16:15:35.645141+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,312.0,3046.6,3046.6,381.8,3258.3,3258.3,80.1,groq,2026-07-04,16,9.765
2026-07-04T16:15:40.883512+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,257.5,320.0,320.0,405.0,641.8,641.8,141.1,groq,2026-07-04,16,1.243
2026-07-04T16:16:44.570303+00:00,CBRS,gpt-oss-120b,8,2,0.25,160.1,589.6,589.6,166.9,604.9,604.9,370.6,cerebras,2026-07-04,16,3.683
2026-07-04T16:17:01.568906+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,468.1,979.6,979.6,1460.5,1643.4,1643.4,23.5,openrouter,2026-07-04,16,2.093
2026-07-04T18:12:38.101139+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,269.2,853.6,853.6,453.7,1024.1,1024.1,80.9,groq,2026-07-04,18,3.171
2026-07-04T18:12:42.525187+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,145.4,542.6,542.6,254.0,647.8,647.8,154.8,groq,2026-07-04,18,3.732
2026-07-04T18:12:49.989655+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,552.8,806.4,806.4,615.1,1150.5,1150.5,111.3,groq,2026-07-04,18,1.459
2026-07-04T18:13:24.851989+00:00,QWEN,qwen/qwen3-32b,6,1,0.1667,368.8,600.5,600.5,513.1,742.4,742.4,120.4,groq,2026-07-04,18,1.628
2026-07-04T18:14:28.322475+00:00,CBRS,gpt-oss-120b,8,2,0.25,124.7,499.4,499.4,142.2,521.7,521.7,411.8,cerebras,2026-07-04,18,4.005
2026-07-04T20:16:04.088477+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,231.2,547.5,547.5,393.2,894.1,894.1,95.4,groq,2026-07-04,20,2.368
2026-07-04T20:16:07.979182+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,108.3,229.1,229.1,211.0,367.1,367.1,194.6,groq,2026-07-04,20,2.115
2026-07-04T20:16:15.945885+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,354.9,1133.0,1133.0,358.5,1248.6,1248.6,98.7,groq,2026-07-04,20,3.192
2026-07-04T20:16:20.970023+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,267.4,572.1,572.1,387.1,684.3,684.3,131.2,groq,2026-07-04,20,2.139
2026-07-04T20:17:24.433559+00:00,CBRS,gpt-oss-120b,8,2,0.25,144.0,369.3,369.3,165.6,372.4,372.4,363.5,cerebras,2026-07-04,20,2.565
2026-07-04T20:17:41.954835+00:00,OPRT,google/gemma-4-31b-it:free,6,5,0.8333,990.0,990.0,990.0,1666.7,1666.7,1666.7,21.6,openrouter,2026-07-04,20,1.0
2026-07-04T22:09:03.280692+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,219.8,260.3,260.3,367.1,446.1,446.1,126.4,groq,2026-07-04,22,1.184
2026-07-04T22:09:07.968868+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,116.9,418.8,418.8,257.9,517.4,517.4,174.7,groq,2026-07-04,22,3.583
2026-07-04T22:09:13.009228+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,291.9,544.6,544.6,354.9,576.0,576.0,214.3,groq,2026-07-04,22,1.866
2026-07-04T22:09:17.232023+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,153.7,402.1,402.1,283.1,527.9,527.9,182.4,groq,2026-07-04,22,2.616
2026-07-04T22:10:20.936227+00:00,CBRS,gpt-oss-120b,8,2,0.25,178.2,327.0,327.0,200.2,376.4,376.4,395.3,cerebras,2026-07-04,22,1.835
2026-07-05T00:11:05.677068+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,208.5,234.4,234.4,379.5,497.7,497.7,120.7,groq,2026-07-05,0,1.124
2026-07-05T00:11:09.077546+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,100.9,133.0,133.0,191.2,253.7,253.7,227.3,groq,2026-07-05,0,1.318
2026-07-05T00:11:16.015519+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,433.4,765.4,765.4,579.6,882.9,882.9,131.3,groq,2026-07-05,0,1.766
2026-07-05T00:11:22.103067+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,274.6,348.3,348.3,778.2,945.2,945.2,92.1,groq,2026-07-05,0,1.268
2026-07-05T00:11:36.893948+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1635.5,3379.6,3379.6,1635.5,3379.6,3379.6,5.0,google,2026-07-05,0,2.066
2026-07-05T00:12:39.742610+00:00,CBRS,gpt-oss-120b,8,2,0.25,140.5,167.0,167.0,164.6,174.7,174.7,560.1,cerebras,2026-07-05,0,1.189
2026-07-05T00:13:02.275519+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,1249.5,3430.4,3430.4,2594.9,6832.1,6832.1,7.8,openrouter,2026-07-05,0,2.745
2026-07-05T05:07:15.510567+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,164.0,240.2,240.2,357.8,434.0,434.0,136.7,groq,2026-07-05,5,1.465
2026-07-05T05:07:19.197909+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,122.8,158.5,158.5,210.5,265.5,265.5,202.3,groq,2026-07-05,5,1.291
2026-07-05T05:07:23.808996+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,169.1,365.5,365.5,245.9,463.7,463.7,262.5,groq,2026-07-05,5,2.161
2026-07-05T05:08:27.149704+00:00,CBRS,gpt-oss-120b,8,2,0.25,167.6,310.9,310.9,195.2,332.4,332.4,366.6,cerebras,2026-07-05,5,1.855
2026-07-05T08:16:47.149105+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,229.2,249.8,249.8,390.4,432.6,432.6,118.3,groq,2026-07-05,8,1.09
2026-07-05T08:16:51.170851+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,128.4,233.6,233.6,248.5,303.8,303.8,189.8,groq,2026-07-05,8,1.819
2026-07-05T08:16:55.401467+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,187.5,291.9,291.9,260.6,367.6,367.6,288.0,groq,2026-07-05,8,1.557
2026-07-05T08:16:59.197184+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,109.5,225.0,225.0,237.3,346.6,346.6,228.2,groq,2026-07-05,8,2.055
2026-07-05T08:18:02.822019+00:00,CBRS,gpt-oss-120b,8,2,0.25,175.9,357.4,357.4,211.0,377.8,377.8,396.3,cerebras,2026-07-05,8,2.032
2026-07-05T08:18:21.593262+00:00,OPRT,google/gemma-4-31b-it:free,6,5,0.8333,1911.0,1911.0,1911.0,2762.9,2762.9,2762.9,14.5,openrouter,2026-07-05,8,1.0
2026-07-05T11:11:01.781423+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,156.0,381.1,381.1,309.0,767.3,767.3,110.8,groq,2026-07-05,11,2.443
2026-07-05T11:11:06.368221+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,195.8,359.2,359.2,365.9,493.1,493.1,148.5,groq,2026-07-05,11,1.835
2026-07-05T11:11:41.338957+00:00,OSS,openai/gpt-oss-120b,8,1,0.125,278.1,527.4,527.4,359.3,608.5,608.5,227.0,groq,2026-07-05,11,1.896
2026-07-05T11:12:44.354815+00:00,CBRS,gpt-oss-120b,8,2,0.25,128.9,144.1,144.1,147.8,164.9,164.9,695.9,cerebras,2026-07-05,11,1.118
2026-07-05T14:04:06.154988+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,206.8,576.8,576.8,400.3,736.4,736.4,108.4,groq,2026-07-05,14,2.789
2026-07-05T14:04:10.415098+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,86.5,318.5,318.5,190.4,410.5,410.5,216.1,groq,2026-07-05,14,3.682
2026-07-05T14:04:15.611951+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,248.7,460.3,460.3,320.5,581.8,581.8,233.1,groq,2026-07-05,14,1.851
2026-07-05T14:04:19.940815+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,163.4,303.6,303.6,289.8,420.4,420.4,184.2,groq,2026-07-05,14,1.858
2026-07-05T14:05:23.038495+00:00,CBRS,gpt-oss-120b,8,2,0.25,122.3,178.3,178.3,144.1,206.8,206.8,582.5,cerebras,2026-07-05,14,1.458
2026-07-05T15:35:41.472207+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,90.6,320.7,320.7,275.0,487.9,487.9,145.4,groq,2026-07-05,15,3.54
2026-07-05T15:35:45.139352+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,87.0,196.1,196.1,215.2,332.4,332.4,219.2,groq,2026-07-05,15,2.254
2026-07-05T15:35:49.742210+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,242.0,314.6,314.6,317.0,390.8,390.8,259.7,groq,2026-07-05,15,1.3
2026-07-05T15:36:52.813113+00:00,CBRS,gpt-oss-120b,8,2,0.25,132.4,273.6,273.6,147.1,290.5,290.5,499.9,cerebras,2026-07-05,15,2.066
2026-07-05T17:30:48.582790+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,257.7,271.3,271.3,411.4,476.1,476.1,116.9,groq,2026-07-05,17,1.053
2026-07-05T17:30:53.574438+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,168.1,315.0,315.0,301.6,586.3,586.3,143.8,groq,2026-07-05,17,1.874
2026-07-05T17:30:57.957211+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,188.5,295.0,295.0,280.5,362.6,362.6,266.4,groq,2026-07-05,17,1.565
2026-07-05T17:32:01.283307+00:00,CBRS,gpt-oss-120b,8,2,0.25,204.8,243.2,243.2,223.9,261.5,261.5,397.5,cerebras,2026-07-05,17,1.187
2026-07-05T19:40:11.623680+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,113.2,370.5,370.5,238.3,554.3,554.3,149.5,groq,2026-07-05,19,3.273
2026-07-05T19:40:15.216820+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,95.9,112.2,112.2,194.2,252.8,252.8,240.9,groq,2026-07-05,19,1.17
2026-07-05T19:40:20.148934+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,275.0,365.0,365.0,341.5,463.2,463.2,247.9,groq,2026-07-05,19,1.327
2026-07-05T19:41:23.186922+00:00,CBRS,gpt-oss-120b,8,2,0.25,125.9,232.1,232.1,148.2,253.2,253.2,451.9,cerebras,2026-07-05,19,1.844
2026-07-05T21:16:52.912554+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,105.7,246.1,246.1,256.0,466.6,466.6,141.6,groq,2026-07-05,21,2.328
2026-07-05T21:16:56.793607+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,101.2,314.1,314.1,213.8,426.6,426.6,196.6,groq,2026-07-05,21,3.104
2026-07-05T21:17:01.644080+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,235.1,411.5,411.5,304.7,479.6,479.6,228.9,groq,2026-07-05,21,1.75
2026-07-05T21:18:04.698372+00:00,CBRS,gpt-oss-120b,8,2,0.25,140.4,272.4,272.4,161.7,291.8,291.8,461.7,cerebras,2026-07-05,21,1.94
